country,url,title,timestamp,date,date_str,content,content_summary
bangladesh,https://www.indiatvnews.com/news/world/caa-nrc-internal-matters-of-india-bangladesh-pm-sheikh-hasina-581030,"CAA, NRC 'internal matters' of India: Bangladesh PM	","January 19, 2020, 02:18 PM",2020-01-19,19-1-2020,"Bangladesh Prime Minister Sheikh Hasina has termed as ""internal matters"" of India the Citizenship Amendment Act (CAA) and the National Register of Citizens (NRC), but at the same time said the act was ""not necessary"".   According to the CAA, members of Hindu, Sikh, Buddhist, Jain, Parsi and Christian communities who have come from Pakistan, Bangladesh and Afghanistan till December 31, 2014 following religious persecution there will get Indian citizenship. Protests are being held across India against the controversial law. ""We don't understand why (the Indian government) did it. It was not necessary,"" Hasina told the Gulf News in an interview, referring to India's new citizenship law. Her comments came weeks after Bangladesh Foreign Minister A K Abdul Momen said that the CAA and the NRC are India's ""internal issues"", but voiced concern that any ""uncertainty"" in the country is likely to affect its neighbours. Bangladesh, where 10.7 per cent of the 161 million population is Hindu and 0.6 per cent Buddhist, has denied any migration to India because of religious persecution, the paper said. Hasina, who is in the UAE capital of Abu Dhabi, also said that there has been no recorded reverse migration from India. ""No, there is no reverse migration from India. But within India, people are facing many problems,"" she said. ""(Still), it is an internal affair,"" Hasina said.","Bangladesh Prime Minister Sheikh Hasina has termed as ""internal matters"" of India the Citizenship Amendment Act (CAA) and the National Register of Citizens (NRC), but at the same time said the act was ""not necessary""."
bangladesh,https://www.indiatvnews.com/news/world/fake-alert-bangladesh-minister-cancel-india-visit-citizenship-amendment-act-raisina-dialogue-578571,"FAKE ALERT: No, Bangladesh minister didn’t cancel India visit due to CAA","January 11, 2020, 08:28 PM",2020-01-11,11-1-2020,"Bangladesh’s foreign ministry on Saturday termed the reports linking the cancellation of deputy foreign minister Shahriar Alam to the ongoing protests against the new Citizenship Act as “misleading.”   The cancellation of the visit of Alam, reported in sections of the media on Saturday, has been attributed to the ongoing row over the recent changes to the Citizenship Act. Several news websites drew an invidious connection between the visit cancellation and the protests over the Citizenship Amendment Act, which have rocked parts of the north-east lying next to India’s border with Bangladesh. Clearing the air over these speculations, Bangladesh’s foreign ministry said in a statement that no bilateral agreement had been in place which required the participation of Alam at Raisina Dialogue. Alam was slated to address one of the events at the annual foreign policy event, jointly organised by New Delhi-based think tank Observer Research Foundation (ORF) and the Ministry of External Affairs (MEA). “The Ministry would like to convey that State Minister Md Shahriar Alam was invited as a speaker in the Raisina Dialogue which coincides with his visit to UAE to accompany the Prime Minister of Bangladesh,” said Bangladesh’s foreign affairs’ ministry. “It may be noted that there was no bilateral engagement scheduled during the visit. The inability of his participation has no other connection,” the statement from Bangladesh added.",Bangladesh’s foreign ministry on Saturday termed the reports linking the cancellation of deputy foreign minister Shahriar Alam to the ongoing protests against the new Citizenship Act as “misleading”
bangladesh,https://www.indiatvnews.com/news/india/445-bangladeshis-returned-from-india-in-last-2-months-bgb-chief-575762,445 Bangladeshis returned from India in last 2 months: BGB chief,"January 02, 2020, 10:09 PM",2020-01-02,2-1-2020,"Bangladesh's paramilitary force chief said on Thursday that a total of 445 Bangladeshi nationals returned from India in last two months following the publication of the National Register of Citizens (NRC) by the Indian government.   Border Guard Bangladesh (BGB) Director General Maj Gen Md Shafeenul Islam disclosed the figure during a press briefing here. ""About 1,000 people were arrested in 2019 for illegal border crossings from India to Bangladesh, with 445 of them returning home in November and December,"" Islam was quoted as saying by bdnews24.com. After verifying their identities through local representatives, BGB came to know that all the intruders are Bangladeshis, he added. Last week, Islam visited India where he said that the creation of the NRC is completely an ""internal affair"" of India and the cooperation between the border guarding forces of the two countries is very good. He said the BGB will continue to do its work of preventing illegal border crossings as per its mandate. A BGB delegation, led by Islam, was on a bilateral visit to India to hold DG-level border talks with its counterparts, the Border Security Force (BSF). The talks took place from December 26-29, during which a host of issues related to cross-border smuggling and activities of criminals and others along the 4,096-km-long front were discussed. Responding to a question, Islam said, ""No discussion was held at the conference over the (NRC) issue"".","""About 1,000 people were arrested in 2019 for illegal border crossings from India to Bangladesh, with 445 of them returning home in November and December,"" said Bangladesh Border Guard Director"
bangladesh,https://www.indiatvnews.com/news/world/citizenship-act-humanitarian-says-bangladesh-minorities-expat-574273,CAA is a humanitarian act: Expat Bangladesh minorities,"December 27, 2019, 10:56 AM",2019-12-27,27-12-2019,"Describing the amended Citizenship Act as humanitarian, a group of individuals and organizations, representing religious and ethnic minorities of Bangladesh, have said that through the law, India has partially fulfilled its duty towards millions of non-Muslims from Bangladesh, Pakistan and Afghanistan who had to flee to the country in recent years but could not claim their rights. According to the Citizenship Amendment Act, members of Hindu, Sikh, Buddhist, Jain, Parsi and Christian communities who have come from Pakistan, Bangladesh and Afghanistan till December 31, 2014 following religious persecution there will get Indian citizenship.   “Through this Act, India has partially fulfilled its duty to the millions of non-Muslims from Bangladesh, Pakistan and Afghanistan who had to flee to India in recent years, but could not claim their rights in India. CAA has given them the right,” the group said in a statement on Wednesday. We, the expatriate Hindus and other religious and ethnic minorities of Bangladesh, living around the globe fully support the Citizenship Amendment Act (2019) passed by the Parliament of India. This is a humanitarian act towards humanity,” the statement, signed by eminent individuals and top organizations from about a dozen countries, said. The organisations that signed the statement include Bangladesh Minority Coalition (USA), Bangladesh Minority Rights Alliance (Canada), Bangladesh Minority Council (Switzerland), Bangladesh Hindu Coalition (USA), and Bangladesh Hindu Buddhist Christian Unity Council (France). “We hope the Indian Government will continue to work for the wellbeing of the beleaguered non-Muslim population of Bangladesh,” it said. Also Read:Bangladesh ask India to enhance security for its Guwahati mission Also Read:Bangladesh foreign minister cancels India visit","A group of individuals and organizations, representing religious and ethnic minorities of Bangladeshdescribed the amended Citizenship Act as humanitarian,adding that through the law, India has partially fulfilled its duty towards millions of non-Muslims from Bangladesh, Pakistan and Afghanistan who had to flee to the country in recent years but could not claim their rights."
bangladesh,https://www.indiatvnews.com/news/world/bangladesh-cold-spell-continues-people-dead-574247,50 people die as cold spell continues in Bangladesh,"December 27, 2019, 07:54 AM",2019-12-27,27-12-2019,"At least 50 people have died in Bangladesh due to the ongoing cold spell accompanied by chilly wind and drizzles since November. The death toll was reported by the Directorate General of Health Services (DGHS), Ministry of Health on Thursday, Xinhua news agency reported. Ayesha Akhter, Assistant Director at DGHS, told Xinhua that 17 people died due to Acute Respiratory Infection across Bangladesh from November 1 to December 25.   During the same period, 33 others died from diarrhoea and other diseases, she said. Life in Bangladesh's capital Dhaka and elsewhere in the country was severely disrupted for days. The cold spell and inclement weather particularly affected people in the northern region and those living in the open. The Bangladesh Meteorological Department (BND) on Thursday recorded the lowest temperature of this year in a border town in Bangladesh's north. AK Nazmul, a meteorologist in Dhaka, told Xinhua Thursday, ""Mercury plunged to its lowest 5.7 degrees Celsius in the country's northern most sub-district, Tentulia, within Panchagarh district, 468 km away of Bangladesh's capital Dhaka."" It has been cloudy in Dhaka for the last couple of days. BMD recorded Dhaka's temperature at 12.5 degrees Celsius on Thursday. The freezing weather may continue for next few days, Nazmul said.",At least 50 people have died in Bangladesh due to the ongoing cold spell accompanied by chilly wind and drizzles since November.
bangladesh,https://www.indiatvnews.com/news/world/at-least-10-dead-bangladesh-factory-fire-571589,At least 10 dead in Bangladesh factory fire,"December 16, 2019, 08:10 AM",2019-12-16,16-12-2019,"At least 10 people died on Sunday in yet another fire in an apparently illegally operating factory in Bangladesh, where last week 17 others perished in a similar incident in a factory on the outskirts of Dhaka.   The fire department said that the blaze broke out about 5:45 pm in an electric fan factory in Gazipur, near the Bangladeshi capital and that when it was finally put out 10 bodies were found in the charred ruins of the establishment, the Efe news reported. ""This is a building of three floors with a corrugated iron roof and with just one exit. We assume that the factory is illegal, since it did not have a fire license,"" the head of the Firefighters and Civil Defence division, Debashis Bardhan, said. The official said that when the fire was brought under control, firefighters found ""10 bodies on the second floor,"" and that there were no other fatalities or injuries in the blaze. Fires and other dangerous industrial incidents are rather regular occurrences in Bangladesh, a country that has been under international scrutiny in recent years due to the precarious safety conditions in its factories, although it appears that authorities have been unable to reduce those overall risks. According to figures from the Bangladesh Firefighters Service, between 2004 and 2018 at least 1,970 people died in the heavily populated and poverty-stricken South Asian country in the 89,923 fires reported during that time. Last week, at least 17 people lost their lives in a fire in a plastics factory on the capital's outskirts. Last February a massive fire in the old section of Dacca almost completely destroyed seven buildings, killing at least 70 people and injuring 55. That fire began in a building housing a warehouse for plastic products. The worst industrial accident in Bangladesh's history occurred in 2013, when 1,134 people died and more than 2,500 were injured when the eight-story Rana Plaza building housing five textile workshops collapsed.","The fire department said that the blaze broke out about 5:45 pm in an electric fan factory in Gazipur, near the Bangladeshi capital and that when it was finally put out 10 bodies were found in the charred ruins of the establishment, the Efe news reported."
bangladesh,https://www.indiatvnews.com/news/world/bangladesh-ministers-india-visit-cancelled-due-to-anti-caa-protests-571167,"Anti-CAA stir: After Japan PM's visit, Bangladesh cancels ministers' India trips","December 14, 2019, 07:29 AM",2019-12-14,14-12-2019,"A day after Japanese Prime Minister ShinzoAbe's India visit was cancelled, Bangladeshcancelledtwo ministers' trips to India amid violent protestsin India's Assam state capitalGuwahatiover a contentious citizenship bill.Bangladesh has demanded heightened security for its mission inGuwahatifollowing two subsequent attacks in the city.Bangladesh's Ministry of Foreign Affairs on Thursday summoned Indian High Commissioner RivaGangulyDas and protested against the attack on the convoy of Bangladeshi assistant high commissioner and vandalism of the Bangladesh mission inGuwahati, theXinhuanews agency reported.   The statement said Bangladesh, however, ""believes that the attack on the convoy of the Assistant High Commissioner and vandalization of the signposts is a one-off incident and it will not affect the excellent bilateral relations that Bangladesh and India enjoy."" The incidents took place as violent protests are underway over the adoption of the citizenship amendment bill by the Indian parliament. Against this backdrop, Bangladeshi Foreign Minister AKAbdul Momen and Home Minister Asaduzzaman Khan Kamal Thursday cancelled their scheduled trip to India. The annual summit between Prime Minister Narendra Modi and his Japanese counterpart Shinzo Abe scheduled from December 15-17 in Guwahati has been cancelled in the wake of massive protests rocking the Assam capital city over the amended citizenship law. Earlier, External Affairs Ministry Spokesperson Raveesh Kumar said, ""With reference to the proposed visit of Japanese PM Abe to India, both sides have decided to defer the visit to a mutually convenient date in the near future."" (With inputs from IANS)","Bangladesh's Ministry of Foreign Affairs Thursday summoned Indian High Commissioner Riva Ganguly Das and protested against the attack on the convoy of Bangladeshi assistant high commissioner and vandalism of the Bangladesh mission in Guwahati, the Xinhua news agency reported."
bangladesh,https://www.indiatvnews.com/news/india/bangladesh-withdraws-import-restrictions-through-two-tripura-land-ports-571265,Bangladesh withdraws import restrictions on 9 items through two Tripura land ports,"December 14, 2019, 03:03 PM",2019-12-14,14-12-2019,"The Bangladesh government has withdrawn its restrictions on importing nine items from India through two land ports in Tripura, in a boost to traders of the region, officials said on Saturday. Bangladesh had exported various items amounting to Rs 522.42 crore in 2018-19 while imports of goods through seven land ports in Tripura to the neighbouring country were around Rs 14.66 crore, they said.   ""The trade imbalance is due to restrictions imposed by Dhaka on various items. Bangladesh has withdrawn its restrictions on importing nine items through Akhaura land port and Srimantapur land custom station,"" state industries and commerce department's additional director Swapna Debnath said. The nine items on which the restriction was removed from December 1 included cashew nut, paper, sugar, generator, broken glass, chocolate, baby wipes, confectionary and bitumen, she said. Currently, five other land customs stations- Muhurighat, Khowaighat, Dhalaighat, Manughat and Puran Raghna- are operational along Indo-Bangla border in Tripura. Following efforts by Chief Minister Biplab Kumar Deb, the neighbouring country has removed restrictions on 16 items in two phases, she said. Despite demand by the state government to withdraw restriction on tea export through land ports in Tripura, the neighbouring country has not relaxed it yet, the official said. ""Tripura will be benefited if trade restriction on tea export to Bangladesh through the land ports in the state is lifted"", said Santosh Saha, Chairman of Tripura Tea Development Corporation Ltd (TTDDC) here. Steps have been taken to make Sabroom LCS operational by April next year, the official said.","The Bangladesh government has withdrawn its restrictions on importing nine items from India through two land ports in Tripura, in a boost to traders of the region, officials said on Saturday."
bangladesh,https://www.indiatvnews.com/news/world/fire-at-plastic-factory-bangladesh-570767,13 killed in fire at plastic factory in Bangladesh,"December 12, 2019, 04:48 PM",2019-12-12,12-12-2019,"At least 13 people were killed and 21 others critically injured in a devastating fire that ripped through an illegal plastic factory in Bangladesh, police said on Thursday. The fire swept through the Prime Patent Plastic Limited on Wednesday afternoon at Keraniganj, on the outskirts of Dhaka, police was quoted as saying by the bdnews24.com. Of the injured, 13 workers died and 21 others were being treated for injuries at the Dhaka Medical College Hospital on Thursday, the report said.   The Fire Service and Civil Defence brought the blaze at the factory under control around 5:45pm on Wednesday after it originated around 4:30pm, the agency’s Director General Sazzad Haustoria said. The cause of the fire could not be immediately determined by the authorities. The factory had also caught fire earlier in February, the Dhaka Tribune reported. However, one of the injured workers, said the fire broke out at a room where eight cylinders of inflammable gas were kept. He added that there was a leak in the lines, the Daily Star reported. Around 300 people worked in two shifts at the factory. Around 150 people, including many women, were working when the fire started, the worker said. The company, which was owned by Nazrul Islam, used the tin-roofed factory to produce one-time plates and cups, the report added. While visiting the site on Wednesday, State Minister for the Ministry of Power, Energy and Mineral Resources Nasrul Hamid told the reporters that the plastic factory was not approved for operation, the Dhaka Tribune reported. A probe committee has been formed by the fire service to look into the cause of the fire and its extent of damages.",At least 13 people were killed and 21 others were critically injured in a devastating fire that ripped through an illegal plastic factory in Bangladesh.
bangladesh,https://www.indiatvnews.com/news/india/bangladesh-foreign-minister-india-three-day-visit-citizenship-bill-india-amit-shah-570676,Bangladesh foreign minister cancels India visit,"December 12, 2019, 03:41 PM",2019-12-12,12-12-2019,"In a last-minute development, Bangladesh's foreign minister AK Abdul Momin cancelled his three-day visit to India, an official at the Bangladesh High Commission in New Delhi said.""The visit has been cancelled as of now. We can't reveal any more details at this stage,"" confirmed the official.   Momin was slated to arrive in New Delhi on Thursday evening on a three-day visit, as per a press release by the Ministry of External Affairs on Wednesday evening. During his visit, Momin was slated to attend the Delhi Dialogue and the Indian Ocean Dialogue, latter being a crucial event on India’s Indo-Pacific strategy calendar. Momin was also scheduled tohold bilateral talks with Union External Affairs Minister Dr S Jaishankar. Along with Indonesia’s foreign minister Retno Marsudi, another high-profile guest at the Track 1.5 events, Momin was lined up as aspeaker at the combined session of Delhi and the Indian Ocean Dialogues. The MEA had said in its original release that the two events wereaimed at fostering understanding among countries towards building an “open, free and an inclusive approach for a cooperative, free and rules-based Indo-Pacific region.” The emerging security architecture in the region has been necessitated by China’s alleged violations of the marine laws in the South China Sea and its increasing muscle-flexing in the Indian Ocean region. “Through these processes, India intends to emphasise its open and inclusive approach to fostering a cooperative, free and rules-based Indo-Pacific domain, in which all nations and their aspirations for development have equal space to find expression,” the MEA had said. Incidentally, the visit of Momin was scheduled to take place a day after the Rajya Sabha passed the Citizenship (Amendment) Bill, a legislation guaranteeingIndian citizenship for members of six minority communities — Hindu, Sikh, Buddhist, Jain, Parsi and Christian — hailing from Afghanistan, Pakistan and Bangladesh. Union Home Minister Amit Shah, during the discussions on the bill in the Parliament, reasoned that minorities in the said countries were prone to religious persecution since all of their constitutions had Islam as thestate-sanctioned religion. “While India has kept its part of promise in affording protection to minorities since Independence, our neighbours haven’t kept their side of the bargain,” Shah said during a debate in Rajya Sabha on Wednesday. ""Whereas, the minority population in Pakistan has decreased from 23 per cent in 1947 to 3.7 per cent in 2011. Similarly, minority population in Bangladesh has decreased from 22 per cent in 1947 to 7 per cent in 2011,"" the Union Home Minister also pointed out during several rounds of debate on the Citizenship (Amendment) Bill. Shah’s comments and the passage of the bill in the Parliament had drawn sharp reactions from the Bangladesh foreign minister, who rejected the claim that minorities were unsafe in Bangladesh. “There are a very few countries where communal harmony is as good as in Bangladesh. If he (Amit Shah) stayed in Bangladesh for a few months, he would see exemplary communal harmony in our country,” Momin was quoted as saying in the Bangladeshi media. While the Citizenship Amendment Bill was expected to feature in the talks between Momin and Jaishankar, India hasmaintained that “every nation has the right to enumerate and validate its citizenry, and to exercise the prerogative through various policies.”","In a last-minute development, Bangladesh's foreign minister AK Abdul Momin cancelled his three-day visit to India. ""The visit has been cancelled as of now. We can't reveal any more details at this stage,"" said officials at the Bangladesh High Commission."
bangladesh,https://www.indiatvnews.com/news/world/dhaka-cafe-attack-sentenced-to-death-bangladesh-court-566905,2016 Dhaka cafe attack: Bangladesh court sentences 7 Islamists to death,"November 27, 2019, 02:20 PM",2019-11-27,27-11-2019,"Seven of the eight suspects in Bangladesh cafe attack were on Wednesday sentenced to death. The accused were sentenced by a special Bangladeshi tribunal for their involvement in the 2016 Islamist attack on a Dhaka cafe. At least 20 people had lost their lives in the incident, making it the worst attack in the history of the country. The convicts were found to have financed, supplied weapons, or assisted those who directly took part in the attack on Holey Artisan Bakery in Dhaka's up market Gulshan area on July 1, 2016.   ""They shall be hanged by neck until their death,"" Dhaka's Anti-Terrorism Special Tribunal judge Mojibur Rahman pronounced at the crowded court complex in Old Dhaka as the convicts appeared in the dock under heavy security. The judge acquitted the eighth suspect as the prosecution side could not prove his links to the attack by the outlawed Neo-Jamaatul Mujahideen Bangladesh (Neo-JMB). Investigators earlier said that all the five neo-JMB operatives who directly took part in the attack were killed the next morning in a counter-assault by the military commandos. The counter-attack, however, killed an employee of the bakery and fatally wounded another who succumbed to his wounds two days later. The 17 foreigners killed in the attack included nine Italians, seven Japanese, one Indian girl. Two Bangladeshi police officers were also killed during the siege. The Indian girl, Tarishi Jain, a student of the University of California in Berkeley, was among those killed in the attack. She was in Dhaka on vacation. The judge in his verdict identified Bangladeshi Canadian Tamim Chowdhury as the mastermind of the attack, who later was killed during a nationwide anti-militancy security clampdown. The verdict simultaneously observed that Chowdhury tried to draw Islamic State (IS) support to militant attacks in Bangladesh. The IS had immediately claimed responsibility for the Holey Artisan attack and several other subsequent militant assaults in the country. But Bangladesh repeatedly declined the presence of any foreign terrorist group in the country attributing the incidents to homegrown terrorists. Security analysts and officials, however, said several Bangladeshi homegrown militant groups were in touch with or influenced by international terrorist outfits. The trial in the case started after the Counter-Terrorism and Transnational Crime unit submitted a chargesheet on July 23, 2018, after two years of investigation. Also Read |Dhaka cafe reopens six months after terror attack that claimed 22 lives Also Read |Bangladesh police nab two accomplices of Dhaka attack masterminds","The judge in his verdict identified Bangladeshi Canadian Tamim Chowdhury as the mastermind of the attack, who later was killed during a nationwide anti-militancy security clampdown."
bangladesh,https://www.indiatvnews.com/news/india/first-train-bangladesh-tripura-likely-flagged-off-next-year-566490,First train to Bangladesh from Tripura likely to be flagged off next year,"November 25, 2019, 08:58 PM",2019-11-25,25-11-2019,"The construction of a railway track from Tripura to Bangladesh is underway to run the first train from the state to the neighbouring country, Union Minister Jitendra Singh said on Monday. The cross-border train service, which is expected to start next year, was discussed by Singh and Tripura Chief Minister Biplab Kumar Deb, who called on the minister in New Delhi.   The Union minister for development of the north eastern region (DoNER) discussed with Deb the progress of the railway track's construction, according to an official statement. The first-ever train from Tripura to Bangladesh's Akhaura will leave from the state's capital Agartala, it said. The 15 km-long railway line project is being jointly implemented by the Indian Railways and the Bangladesh Railways, and is expected to be completed by 2020. The project will improve connectivity and boost trade between the two countries. It will also connect West Bengal and Tripura through Bangladesh. The cost of the project is Rs 972.52 crore, which is being funded by the DoNER ministry on the Indian side and by the Ministry of External Affairs on the Bangladesh side. During the meeting, Singh and Deb discussed several issues related to development projects and civil services in Tripura. The chief minister handed over to the DoNER minister a list of infrastructure projects, mainly concerning roads and buildings, and sought assistance from the ministry and the North Eastern Council (NEC). Singh said the Modi government has always been liberal in providing every kind of assistance to the Northeastern states and issued instructions for holding a meeting between the officials of the Tripura government to look into the proposals submitted by the state.","The 15 km-long railway line project is being jointly implemented by the Indian Railways and the Bangladesh Railways, and is expected to be completed by 2020."
bangladesh,https://www.indiatvnews.com/news/world/bangladesh-fences-rohingya-camps-566278, Bangladesh begins fencing Rohingya camps,"November 25, 2019, 09:11 AM",2019-11-25,25-11-2019,"Bangladesh authorities said on Sunday they have started the process of erecting barbed wire fence near Rohingya camps in the country's Cox's Bazar district, a move that has already been criticized by the rights group. Bangladesh Army chief General Aziz Ahmed told reporters at a program in the area: ""Our preparation is on full swing. In one camp some pillars have already been erected.   ""The pillars are being constructed at the cantonment. We are taking it from there to erect."" Ahmed said the demand for buying wire for erecting the fence had been placed and it would take some time for the process to be completed, the Efe news reported. He also revealed the government has sanctioned the construction of a 287km road along the Myanmar and Indian border. ""This (the construction of road) is now at the planning stage. Very soon we will appoint contractor,"" he said. Bangladesh announced the plan to install barbed wire fences around the Rohingya camps in Cox's Bazar as the authorities were aiming to prevent Rohingyas spread across the country. Home Minister Asaduzzaman Khan told reporters in Dhaka on September 26 that they would soon install barbed wire fences around the camps ""as per the directive of the prime minister to maintain law and order in the camps and ensure safety and security"". New York-based rights group Human Rights Watch criticized the move, saying that violate refugees' rights to freedom of movement. ""While the authorities have a duty to protect camp residents, security measures should not infringe upon basic rights and humanitarian needs,"" it said in a statement on September 30. ""The proposed measures do not meet the standards of necessity and proportionality for restricting free movement under international human rights law."" Nearly 7,45,000 Rohingya refugees have been living in Bangladeshi camps since August 2017, following a wave of persecution and violence in Myanmar that the UN has described as ethnic cleansing and genocide. Myanmar does not use the term Rohingya and also does not recognize the group as citizens, arguing they are illegal immigrants from Bangladesh.","Bangladesh Army chief General Aziz Ahmed told reporters at a program in the area: ""Our preparation is on the full swing''. In one camp some pillars have already been erected. ""The pillars are being constructed at the cantonment. We are taking it from there to erect."""
bangladesh,https://www.indiatvnews.com/news/world/seven-killed-house-gas-pipeline-explosion-eight-injured-bangladesh-564367,Seven killed after gas pipeline explosion in Bangladesh,"November 17, 2019, 02:31 PM",2019-11-17,17-11-2019,"At least seven people were killed and eight others injured in a gas pipeline explosion at a house in southeastern Bangladesh on Sunday, police said.   The explosion occurred on the ground floor of a five-storey building in Patharghata of Chattogram city at around 8:30 am, a police officer told bdnews24.com. Pedestrians also suffered injuries after the outer walls of the building collapsed during the explosion. A shop just across from the building was also damaged in the blast, the report said. It was not immediately clear what caused the explosion. The gas riser of the building was located beside the boundary wall at the bottom of the structure where the explosion occurred, police said. “Maybe there was a problem with the gas riser. The explosion might have been triggered by cooking activities in the morning or from a discarded cigarette butt,” he was quoted as saying.","The explosion occurred on the ground floor of a five-storey building in Patharghata of Chattogram city at around 8:30am, a police officer told bdnews24.com"
bangladesh,https://www.indiatvnews.com/news/world/mea-condemns-fake-news-bangladesh-pakistan-media-pm-modi-letter-to-cji-563667,"MEA condemns 'fake, malicious news' in Bangladesh media over Ayodhya verdict","November 14, 2019, 03:36 PM",2019-11-14,14-11-2019,"Ministry of External Affairs (MEA) has condemned the fake news doing rounds in the Bangladesh media over the Ayodhya land dispute verdict pronounced by the Supreme Court on Saturday.   After the apex court's verdict, a letter reported to have been written by Prime Minister Narendra Modi to Chief Justice of India had been circulated in the media circles in Bangladesh and Pakistan. MEA spokesperson Raveesh Kumar on Wednesday condemned it by calling the news 'fake and malicious'. Raveesh Kumar tweeted Wednesday evening: We strongly condemn those responsible for deliberately spreading such fake and malicious news, to divide communities, create disharmony and undermine the friendship between the people of India and Bangladesh.  Earlier, the Indian Mission in Dhaka had also dismissed the fake news. ""Most egregious and wrong on the part of those who are deliberately circulating fake and incorrect information to create misunderstanding about India in the public domain,"" said the Indian Mission in Dhaka. Several Pakistani media outlets also picked up the story in a bid to portray a communal picture of India's leadership and top court. The Supreme Court had given the verdict on Ayodhya land dispute which had been lingering on the Indian judicial system for 70 years. PM Modi had requested the people to maintain calm and peace in the aftermath of the verdict. In a tweet PM Modi had said, ""The Honourable Supreme Court has given its verdict on the Ayodhya issue. This verdict shouldn’t be seen as a win or loss for anybody. Be it Ram Bhakti or Rahim Bhakti, it is imperative that we strengthen the spirit of Rashtra Bhakti. May peace and harmony prevail!""  Also Read |From Bihar to Gujarat: First-timers flock Ayodhya after SC verdict",MEA spokesperson Raveesh Kumar has condemned the fake and malicious news doing rounds in Pakistan and Bangladesh media. The fake reports displayed a letter reportedly written by PM Modi to Chief Justice of India.
bangladesh,https://www.indiatvnews.com/news/india/bangladeshi-man-pay-50-lakh-kidnappers-563351,Bangladeshi man pays Rs 50 lakh to his kidnappers,"November 13, 2019, 04:06 PM",2019-11-13,13-11-2019,"A Bangladeshi businessman has alleged that some persons had kidnapped him and he had to pay a ransom of Rs 50 lakh to them for his release, a senior police officer said on Wednesday.   The businessman has lodged a complaint at Entally Police Station here on Sunday about his kidnap and payment of ransom to his abductors. The Bangladeshi businessman Bashir Miya had stated in the complaint that he had paid a ransom of Rs 50 lakh to the kidnappers who are known to him after they had forcibly detained him at an unknown location in Habra area of North 24 Parganas district, the officer said. Bashir had arrived in Kolkata last week to purchase some jewellery for his wife and he was carrying US dollars with him. He met some people in connection with business deals at a shopping mall in Sealdah area on Saturday, the officer said. During the meeting on Saturday Bashir had lunch with them at the shopping mall. He alleged that after lunch, he along with others boarded a train to Habra to meet another person for a business deal, the officer said. After reaching Habra the accused people took him to an unknown location and tied up his hands and blindfolded his eyes, the officer said quoting the FIR. ""From there they forced him to call his father in Bangladesh. He arranged cash of nearly Rs six lakh to pay the ransom,"" the officer said. Bashir alleged that the kidnappers also snatched away foreign currency amounting to nearly Rs 44 lakh in Indian rupees which he had with him. They had also fixed two agents to make Bashir cross the India-Bangladesh border. But when he threatened the two agents of divulging the entire story to the BSF personnel, they let him go, the officer said. After he was freed, Bashir went to the Entally Police Station and lodged a complaint in this connection on Sunday. ""We have initiated a probe into the matter and checking the CCTV footages of the shopping mall where they had food. We have also contacted North 24 Parganas district police for this,"" the officer added.",A Bangladeshi businessman has alleged that some persons had kidnapped him and he had to pay a ransom of Rs 50 lakh to them for his release
bangladesh,https://www.indiatvnews.com/news/world/fifteen-killed-after-2-trains-collide-in-bangladesh-563060,"15 killed, 58 injured in Bangladesh train collision","November 12, 2019, 10:40 AM",2019-11-12,12-11-2019,"At least 15 people were killed and over 50 others injured in a head-on collision between two trains in Brahmanbaria district in east-central Bangladesh on Tuesday, according to media reports. Chittagong-bound Udayan Express from Sylhet and Dhaka-bound Turna Nishita collided near Mondobhag Railway Station in the district around 3:30am on Tuesday, Hayat-ud-Dowla Khan, Brahmanbaria Deputy Commissioner was quoted as saying by the Dhaka Tribune.  Khan said that the accident occured because the loco masters did not obey the signals.Three separate probe committees have been formed to investigate the mishap, railways ministry secretary Mofazzal Hossain was quoted as saying in the report.The Daily Star reported that the two trains collided as one of them- Udayan Express-was changing tracks at Akhaura Railway Junction.Identities of the deceased have not been ascertained yet, the report said.Shayamal Kanti Das, officer-in-charge of Akhaura railway police station, said 12 people died on the spot, while three others succumbed to injuries at different hospitals.“The rescue operation was underway. Death toll may rise as many people are still trapped under the damaged coaches,” he added.Train services between Dhaka-Chattogram, Dhaka-Noakhali and Chattogram-Sylhet have been suspended following the accident.Two relief trains from Akhaura and Laksam railway junctions have been rushed to the spot for rescue and relief operations, the Daily Star reported.Also Read: Indian Railways launches 3 apps for proper monitoring of projects Also Read:To save water, Railways to replace 1L Rail Neer bottles with 500 ML bottles in Shatabdi","At least 15 people were killed and 58 others injured on Tuesday after a head-on collision between two passenger trains in Bangladesh's Brahmanbaria district, officials said."
